location,month,day_of_week,hour,crash_risk_count,fatal_crashes,serious_crashes,crash_risk_level
Sydney CBD,8,Sunday,4,2,0,0,low
Sydney CBD,8,Sunday,6,4,0,2,low
Sydney CBD,8,Sunday,8,13,0,9,medium
Sydney CBD,8,Sunday,10,14,0,5,medium
Sydney CBD,8,Sunday,12,17,0,4,medium
Sydney CBD,8,Sunday,14,10,0,3,medium
Sydney CBD,8,Sunday,16,7,0,3,medium
Sydney CBD,8,Sunday,18,16,0,3,medium
Sydney CBD,8,Sunday,20,4,0,0,low
Sydney CBD,8,Sunday,22,8,0,1,medium
Sydney CBD,8,Thursday,0,2,0,0,low
Sydney CBD,8,Thursday,2,2,0,2,low
Sydney CBD,8,Thursday,4,4,0,1,low
Sydney CBD,8,Thursday,6,18,1,6,medium
Sydney CBD,8,Thursday,8,21,0,5,high
Sydney CBD,8,Thursday,10,14,0,5,medium
Sydney CBD,8,Thursday,12,16,0,1,medium
Sydney CBD,8,Thursday,14,30,0,5,high
Sydney CBD,8,Thursday,16,28,0,8,high
Sydney CBD,8,Thursday,18,23,0,8,high
Sydney CBD,8,Thursday,20,11,0,4,medium
Sydney CBD,8,Thursday,22,6,0,0,medium
Sydney CBD,8,Tuesday,0,2,0,1,low
Sydney CBD,8,Tuesday,4,2,0,0,low
Sydney CBD,8,Tuesday,6,17,0,4,medium
Sydney CBD,8,Tuesday,8,23,0,3,high
Sydney CBD,8,Tuesday,10,14,0,3,medium
Sydney CBD,8,Tuesday,12,20,0,8,medium
Sydney CBD,8,Tuesday,14,16,0,6,medium
Sydney CBD,8,Tuesday,16,28,0,7,high
Sydney CBD,8,Tuesday,18,14,0,4,medium
Sydney CBD,8,Tuesday,20,9,0,1,medium
Sydney CBD,8,Tuesday,22,3,0,0,low
Sydney CBD,8,Wednesday,0,6,0,0,medium
Sydney CBD,8,Wednesday,2,1,0,0,low
Sydney CBD,8,Wednesday,4,4,1,2,low
Sydney CBD,8,Wednesday,6,22,0,6,high
Sydney CBD,8,Wednesday,8,38,0,10,high
Sydney CBD,8,Wednesday,10,16,0,3,medium
Sydney CBD,8,Wednesday,12,11,0,2,medium
Sydney CBD,8,Wednesday,14,33,0,5,high
Sydney CBD,8,Wednesday,16,26,0,3,high
Sydney CBD,8,Wednesday,18,14,0,6,medium
Sydney CBD,8,Wednesday,20,9,0,4,medium
Sydney CBD,8,Wednesday,22,7,0,3,medium
Sydney CBD,9,Friday,0,1,0,1,low
Sydney CBD,9,Friday,2,2,0,0,low
Sydney CBD,9,Friday,4,6,0,1,medium
Sydney CBD,9,Friday,6,15,0,2,medium
Sydney CBD,9,Friday,8,8,0,1,medium
Sydney CBD,9,Friday,10,25,0,4,high
Sydney CBD,9,Friday,12,22,0,3,high
Sydney CBD,9,Friday,14,24,1,2,high
Sydney CBD,9,Friday,16,25,0,4,high
Sydney CBD,9,Friday,18,24,0,5,high
Sydney CBD,9,Friday,20,10,0,1,medium
Sydney CBD,9,Friday,22,8,0,2,medium
Sydney CBD,9,Monday,0,2,0,0,low
Sydney CBD,9,Monday,2,3,0,2,low
Sydney CBD,9,Monday,4,8,0,1,medium
Sydney CBD,9,Monday,6,18,0,5,medium
Sydney CBD,9,Monday,8,21,0,2,high
Sydney CBD,9,Monday,10,17,0,7,medium
Sydney CBD,9,Monday,12,15,0,4,medium
Sydney CBD,9,Monday,14,15,0,3,medium
Sydney CBD,9,Monday,16,20,1,5,medium
Sydney CBD,9,Monday,18,14,0,3,medium
Sydney CBD,9,Monday,20,4,0,1,low
Sydney CBD,9,Monday,22,7,0,0,medium
Sydney CBD,9,Saturday,0,7,0,2,medium
Sydney CBD,9,Saturday,2,4,0,0,low
Sydney CBD,9,Saturday,4,4,0,0,low
Sydney CBD,9,Saturday,6,8,0,2,medium
Sydney CBD,9,Saturday,8,6,0,2,medium
Sydney CBD,9,Saturday,10,18,0,4,medium
Sydney CBD,9,Saturday,12,19,0,0,medium
Sydney CBD,9,Saturday,14,12,0,4,medium
Sydney CBD,9,Saturday,16,11,0,1,medium
Sydney CBD,9,Saturday,18,19,0,2,medium
Sydney CBD,9,Saturday,20,7,0,3,medium
Sydney CBD,9,Saturday,22,10,0,4,medium
Sydney CBD,9,Sunday,0,8,0,0,medium
Sydney CBD,9,Sunday,2,5,0,3,low
Sydney CBD,9,Sunday,4,8,0,2,medium
Sydney CBD,9,Sunday,6,2,0,1,low
Sydney CBD,9,Sunday,8,6,0,0,medium
Sydney CBD,9,Sunday,10,10,0,1,medium
Sydney CBD,9,Sunday,12,15,0,1,medium
Sydney CBD,9,Sunday,14,14,0,0,medium
Sydney CBD,9,Sunday,16,15,0,4,medium
Sydney CBD,9,Sunday,18,16,1,5,medium
Sydney CBD,9,Sunday,20,8,0,0,medium
Sydney CBD,9,Sunday,22,3,0,0,low
Sydney CBD,9,Thursday,0,4,0,0,low
Sydney CBD,9,Thursday,4,4,0,1,low
Sydney CBD,9,Thursday,6,21,0,4,high
Sydney CBD,9,Thursday,8,17,0,3,medium
Sydney CBD,9,Thursday,10,16,0,2,medium
Sydney CBD,9,Thursday,12,18,0,1,medium
Sydney CBD,9,Thursday,14,17,0,3,medium
Sydney CBD,9,Thursday,16,22,0,4,high
Sydney CBD,9,Thursday,18,25,1,3,high
Sydney CBD,9,Thursday,20,12,0,0,medium
Sydney CBD,9,Thursday,22,9,0,3,medium
Sydney CBD,9,Tuesday,0,3,0,0,low
Sydney CBD,9,Tuesday,2,1,0,0,low
Sydney CBD,9,Tuesday,4,2,0,0,low
Sydney CBD,9,Tuesday,6,17,0,3,medium
Sydney CBD,9,Tuesday,8,23,0,2,high
Sydney CBD,9,Tuesday,10,16,0,2,medium
Sydney CBD,9,Tuesday,12,8,0,2,medium
Sydney CBD,9,Tuesday,14,15,0,2,medium
Sydney CBD,9,Tuesday,16,20,1,5,medium
Sydney CBD,9,Tuesday,18,19,0,3,medium
Sydney CBD,9,Tuesday,20,9,0,4,medium
Sydney CBD,9,Tuesday,22,6,0,1,medium
Sydney CBD,9,Wednesday,0,3,0,0,low
Sydney CBD,9,Wednesday,2,3,0,0,low
Sydney CBD,9,Wednesday,4,8,0,1,medium
Sydney CBD,9,Wednesday,6,14,0,0,medium
Sydney CBD,9,Wednesday,8,27,0,7,high
Sydney CBD,9,Wednesday,10,15,0,1,medium
Sydney CBD,9,Wednesday,12,18,1,2,medium
Sydney CBD,9,Wednesday,14,21,0,4,high
Sydney CBD,9,Wednesday,16,25,1,4,high
Sydney CBD,9,Wednesday,18,16,0,1,medium
Sydney CBD,9,Wednesday,20,12,0,0,medium
Sydney CBD,9,Wednesday,22,5,0,1,low
Sydney CBD,10,Friday,0,2,0,0,low
Sydney CBD,10,Friday,2,2,0,0,low
Sydney CBD,10,Friday,4,6,0,2,medium
Sydney CBD,10,Friday,6,8,0,0,medium
Sydney CBD,10,Friday,8,20,0,6,medium
Sydney CBD,10,Friday,10,17,0,4,medium
Sydney CBD,10,Friday,12,16,0,2,medium
Sydney CBD,10,Friday,14,20,0,6,medium
Sydney CBD,10,Friday,16,25,0,5,high
Sydney CBD,10,Friday,18,22,1,5,high
Sydney CBD,10,Friday,20,9,0,3,medium
Sydney CBD,10,Friday,22,13,0,2,medium
Sydney CBD,10,Monday,0,3,0,2,low
Sydney CBD,10,Monday,2,2,0,0,low
Sydney CBD,10,Monday,4,5,0,1,low
Sydney CBD,10,Monday,6,19,0,2,medium
Sydney CBD,10,Monday,8,20,0,4,medium
Sydney CBD,10,Monday,10,19,0,4,medium
Sydney CBD,10,Monday,12,18,0,5,medium
Sydney CBD,10,Monday,14,14,0,3,medium
Sydney CBD,10,Monday,16,22,0,7,high
Sydney CBD,10,Monday,18,14,0,1,medium
Sydney CBD,10,Monday,20,9,0,1,medium
Sydney CBD,10,Monday,22,4,0,0,low
Sydney CBD,10,Saturday,0,4,0,1,low
Sydney CBD,10,Saturday,2,7,0,2,medium
Sydney CBD,10,Saturday,4,2,0,0,low
Sydney CBD,10,Saturday,6,4,0,1,low
Sydney CBD,10,Saturday,8,11,0,3,medium
Sydney CBD,10,Saturday,10,20,0,4,medium
Sydney CBD,10,Saturday,12,20,0,0,medium
Sydney CBD,10,Saturday,14,23,0,4,high
Sydney CBD,10,Saturday,16,23,0,3,high
Sydney CBD,10,Saturday,18,17,0,3,medium
Sydney CBD,10,Saturday,20,16,0,2,medium
Sydney CBD,10,Saturday,22,15,0,3,medium
Sydney CBD,10,Sunday,0,14,0,4,medium
Sydney CBD,10,Sunday,2,4,0,0,low
Sydney CBD,10,Sunday,4,9,0,1,medium
Sydney CBD,10,Sunday,6,6,0,2,medium
Sydney CBD,10,Sunday,8,13,0,5,medium
Sydney CBD,10,Sunday,10,12,0,4,medium
Sydney CBD,10,Sunday,12,18,0,3,medium
Sydney CBD,10,Sunday,14,27,0,4,high
Sydney CBD,10,Sunday,16,15,1,2,medium
Sydney CBD,10,Sunday,18,16,0,3,medium
Sydney CBD,10,Sunday,20,9,0,3,medium
Sydney CBD,10,Sunday,22,10,0,2,medium
Sydney CBD,10,Thursday,0,3,0,2,low
Sydney CBD,10,Thursday,2,2,0,0,low
Sydney CBD,10,Thursday,4,5,0,1,low
Sydney CBD,10,Thursday,6,18,0,3,medium
Sydney CBD,10,Thursday,8,23,0,6,high
Sydney CBD,10,Thursday,10,16,0,2,medium
Sydney CBD,10,Thursday,12,20,2,4,medium
Sydney CBD,10,Thursday,14,25,0,6,high
Sydney CBD,10,Thursday,16,35,0,10,high
Sydney CBD,10,Thursday,18,16,0,4,medium
Sydney CBD,10,Thursday,20,15,0,3,medium
Sydney CBD,10,Thursday,22,9,0,2,medium
Sydney CBD,10,Tuesday,0,2,0,0,low
Sydney CBD,10,Tuesday,2,1,0,1,low
Sydney CBD,10,Tuesday,4,5,0,1,low
Sydney CBD,10,Tuesday,6,14,0,7,medium
Sydney CBD,10,Tuesday,8,13,1,2,medium
Sydney CBD,10,Tuesday,10,17,1,4,medium
Sydney CBD,10,Tuesday,12,14,0,3,medium
Sydney CBD,10,Tuesday,14,17,0,2,medium
Sydney CBD,10,Tuesday,16,23,0,4,high
Sydney CBD,10,Tuesday,18,6,0,1,medium
Sydney CBD,10,Tuesday,20,4,0,3,low
Sydney CBD,10,Tuesday,22,4,0,1,low
Sydney CBD,10,Wednesday,0,4,0,0,low
Sydney CBD,10,Wednesday,2,1,0,0,low
Sydney CBD,10,Wednesday,4,5,0,1,low
Sydney CBD,10,Wednesday,6,12,0,4,medium
Sydney CBD,10,Wednesday,8,20,0,5,medium
Sydney CBD,10,Wednesday,10,23,0,4,high
Sydney CBD,10,Wednesday,12,19,0,3,medium
Sydney CBD,10,Wednesday,14,26,0,9,high
Sydney CBD,10,Wednesday,16,29,0,4,high
Sydney CBD,10,Wednesday,18,15,0,3,medium
Sydney CBD,10,Wednesday,20,9,0,0,medium
Sydney CBD,10,Wednesday,22,7,0,1,medium
Sydney CBD,11,Friday,0,5,1,2,low
Sydney CBD,11,Friday,2,4,0,0,low
Sydney CBD,11,Friday,4,8,0,2,medium
Sydney CBD,11,Friday,6,14,0,2,medium
Sydney CBD,11,Friday,8,24,0,6,high
Sydney CBD,11,Friday,10,16,0,2,medium
Sydney CBD,11,Friday,12,15,0,0,medium
Sydney CBD,11,Friday,14,21,0,8,high
Sydney CBD,11,Friday,16,28,0,4,high
Sydney CBD,11,Friday,18,20,0,6,medium
Sydney CBD,11,Friday,20,15,0,1,medium
Sydney CBD,11,Friday,22,14,0,4,medium
Sydney CBD,11,Monday,0,4,0,1,low
Sydney CBD,11,Monday,2,3,0,3,low
Sydney CBD,11,Monday,4,3,0,1,low
Sydney CBD,11,Monday,6,21,0,3,high
Sydney CBD,11,Monday,8,23,0,6,high
Sydney CBD,11,Monday,10,16,0,6,medium
Sydney CBD,11,Monday,12,11,0,3,medium
Sydney CBD,11,Monday,14,23,0,7,high
Sydney CBD,11,Monday,16,13,0,1,medium
Sydney CBD,11,Monday,18,15,1,3,medium
Sydney CBD,11,Monday,20,11,0,4,medium
Sydney CBD,11,Monday,22,1,0,1,low
Sydney CBD,11,Saturday,0,8,0,2,medium
Sydney CBD,11,Saturday,2,5,0,1,low
Sydney CBD,11,Saturday,4,5,0,1,low
Sydney CBD,11,Saturday,6,5,1,1,low
Sydney CBD,11,Saturday,8,14,0,2,medium
Sydney CBD,11,Saturday,10,22,1,5,high
Sydney CBD,11,Saturday,12,26,0,3,high
Sydney CBD,11,Saturday,14,17,2,5,medium
Sydney CBD,11,Saturday,16,18,0,3,medium
Sydney CBD,11,Saturday,18,13,0,1,medium
Sydney CBD,11,Saturday,20,10,0,2,medium
Sydney CBD,11,Saturday,22,10,0,2,medium
Sydney CBD,11,Sunday,0,3,0,0,low
Sydney CBD,11,Sunday,2,5,0,0,low
Sydney CBD,11,Sunday,4,6,0,1,medium
Sydney CBD,11,Sunday,6,4,0,0,low
Sydney CBD,11,Sunday,8,10,0,5,medium
Sydney CBD,11,Sunday,10,10,0,3,medium
Sydney CBD,11,Sunday,12,20,1,3,medium
Sydney CBD,11,Sunday,14,17,0,5,medium
Sydney CBD,11,Sunday,16,20,1,4,medium
Sydney CBD,11,Sunday,18,9,0,2,medium
Sydney CBD,11,Sunday,20,9,0,0,medium
Sydney CBD,11,Sunday,22,9,0,2,medium
Sydney CBD,11,Thursday,0,3,0,0,low
Sydney CBD,11,Thursday,2,2,0,0,low
Sydney CBD,11,Thursday,4,4,0,0,low
Sydney CBD,11,Thursday,6,11,0,3,medium
Sydney CBD,11,Thursday,8,25,0,5,high
Sydney CBD,11,Thursday,10,12,0,2,medium
Sydney CBD,11,Thursday,12,16,1,5,medium
Sydney CBD,11,Thursday,14,29,0,6,high
Sydney CBD,11,Thursday,16,37,0,7,high
Sydney CBD,11,Thursday,18,17,0,5,medium
Sydney CBD,11,Thursday,20,16,1,1,medium
Sydney CBD,11,Thursday,22,10,0,3,medium
Sydney CBD,11,Tuesday,0,2,0,1,low
Sydney CBD,11,Tuesday,2,1,0,0,low
Sydney CBD,11,Tuesday,4,5,0,1,low
Sydney CBD,11,Tuesday,6,12,0,2,medium
Sydney CBD,11,Tuesday,8,17,1,1,medium
Sydney CBD,11,Tuesday,10,13,0,1,medium
Sydney CBD,11,Tuesday,12,21,0,6,high
Sydney CBD,11,Tuesday,14,20,0,8,medium
Sydney CBD,11,Tuesday,16,30,0,10,high
Sydney CBD,11,Tuesday,18,13,0,3,medium
Sydney CBD,11,Tuesday,20,5,0,2,low
Sydney CBD,11,Tuesday,22,7,0,1,medium
Sydney CBD,11,Wednesday,0,4,0,0,low
Sydney CBD,11,Wednesday,2,4,1,0,low
Sydney CBD,11,Wednesday,4,2,0,1,low
Sydney CBD,11,Wednesday,6,23,0,6,high
Sydney CBD,11,Wednesday,8,38,0,10,high
Sydney CBD,11,Wednesday,10,15,0,1,medium
Sydney CBD,11,Wednesday,12,15,0,5,medium
Sydney CBD,11,Wednesday,14,23,0,5,high
Sydney CBD,11,Wednesday,16,29,0,3,high
Sydney CBD,11,Wednesday,18,16,0,4,medium
Sydney CBD,11,Wednesday,20,7,0,1,medium
Sydney CBD,11,Wednesday,22,6,0,0,medium
Sydney CBD,12,Friday,0,5,0,0,low
Sydney CBD,12,Friday,2,5,0,0,low
Sydney CBD,12,Friday,4,6,0,2,medium
Sydney CBD,12,Friday,6,6,0,2,medium
Sydney CBD,12,Friday,8,18,1,3,medium
Sydney CBD,12,Friday,10,17,0,3,medium
Sydney CBD,12,Friday,12,21,0,1,high
Sydney CBD,12,Friday,14,33,0,10,high
Sydney CBD,12,Friday,16,39,0,8,high
Sydney CBD,12,Friday,18,22,0,3,high
Sydney CBD,12,Friday,20,13,0,3,medium
Sydney CBD,12,Friday,22,18,1,4,medium
Sydney CBD,12,Monday,0,3,0,0,low
Sydney CBD,12,Monday,2,1,0,0,low
Sydney CBD,12,Monday,4,3,0,1,low
Sydney CBD,12,Monday,6,12,0,5,medium
Sydney CBD,12,Monday,8,12,0,1,medium
Sydney CBD,12,Monday,10,19,0,3,medium
Sydney CBD,12,Monday,12,15,0,2,medium
Sydney CBD,12,Monday,14,20,0,4,medium
Sydney CBD,12,Monday,16,27,0,3,high
Sydney CBD,12,Monday,18,12,0,1,medium
Sydney CBD,12,Monday,20,14,0,2,medium
Sydney CBD,12,Monday,22,8,0,3,medium
Sydney CBD,12,Saturday,0,9,0,1,medium
Sydney CBD,12,Saturday,2,4,0,0,low
Sydney CBD,12,Saturday,4,8,0,1,medium
Sydney CBD,12,Saturday,6,4,0,2,low
Sydney CBD,12,Saturday,8,9,0,3,medium
Sydney CBD,12,Saturday,10,17,0,3,medium
Sydney CBD,12,Saturday,12,20,0,6,medium
Sydney CBD,12,Saturday,14,16,0,4,medium
Sydney CBD,12,Saturday,16,13,0,3,medium
Sydney CBD,12,Saturday,18,7,0,1,medium
Sydney CBD,12,Saturday,20,16,0,4,medium
Sydney CBD,12,Saturday,22,14,1,5,medium
Sydney CBD,12,Sunday,0,14,0,3,medium
Sydney CBD,12,Sunday,2,5,0,1,low
Sydney CBD,12,Sunday,4,3,0,0,low
Sydney CBD,12,Sunday,6,8,0,2,medium
Sydney CBD,12,Sunday,8,6,0,2,medium
Sydney CBD,12,Sunday,10,6,0,2,medium
Sydney CBD,12,Sunday,12,11,0,1,medium
Sydney CBD,12,Sunday,14,17,0,3,medium
Sydney CBD,12,Sunday,16,11,0,1,medium
Sydney CBD,12,Sunday,18,17,0,5,medium
Sydney CBD,12,Sunday,20,12,0,2,medium
Sydney CBD,12,Sunday,22,9,0,1,medium
Sydney CBD,12,Thursday,0,5,0,0,low
Sydney CBD,12,Thursday,2,4,0,2,low
Sydney CBD,12,Thursday,4,4,0,1,low
Sydney CBD,12,Thursday,6,14,0,4,medium
Sydney CBD,12,Thursday,8,10,0,4,medium
Sydney CBD,12,Thursday,10,12,0,2,medium
Sydney CBD,12,Thursday,12,17,0,3,medium
Sydney CBD,12,Thursday,14,31,0,7,high
Sydney CBD,12,Thursday,16,28,0,3,high
Sydney CBD,12,Thursday,18,17,0,5,medium
Sydney CBD,12,Thursday,20,13,0,2,medium
Sydney CBD,12,Thursday,22,11,0,3,medium
Sydney CBD,12,Tuesday,0,2,0,0,low
Sydney CBD,12,Tuesday,2,1,0,0,low
Sydney CBD,12,Tuesday,4,2,0,0,low
Sydney CBD,12,Tuesday,6,13,0,2,medium
Sydney CBD,12,Tuesday,8,18,0,6,medium
Sydney CBD,12,Tuesday,10,10,0,4,medium
Sydney CBD,12,Tuesday,12,19,0,5,medium
Sydney CBD,12,Tuesday,14,21,0,3,high
Sydney CBD,12,Tuesday,16,33,0,6,high
Sydney CBD,12,Tuesday,18,19,0,2,medium
Sydney CBD,12,Tuesday,20,14,1,0,medium
Sydney CBD,12,Tuesday,22,9,0,2,medium
Sydney CBD,12,Wednesday,0,2,0,0,low
Sydney CBD,12,Wednesday,2,2,0,1,low
Sydney CBD,12,Wednesday,4,1,0,0,low
Sydney CBD,12,Wednesday,6,18,0,4,medium
Sydney CBD,12,Wednesday,8,20,0,3,medium
Sydney CBD,12,Wednesday,10,18,0,2,medium
Sydney CBD,12,Wednesday,12,24,1,2,high
Sydney CBD,12,Wednesday,14,21,1,2,high
Sydney CBD,12,Wednesday,16,25,2,7,high
Sydney CBD,12,Wednesday,18,12,0,1,medium
Sydney CBD,12,Wednesday,20,11,0,3,medium
Sydney CBD,12,Wednesday,22,11,0,1,medium
Tamworth,1,Friday,4,1,0,0,low
Tamworth,1,Friday,8,2,0,0,low
Tamworth,1,Friday,10,1,0,0,low
Tamworth,1,Friday,12,1,0,0,low
Tamworth,1,Friday,14,1,0,0,low
Tamworth,1,Friday,16,2,0,0,low
Tamworth,1,Friday,18,2,0,1,low
Tamworth,1,Friday,22,2,0,1,low
Tamworth,1,Monday,4,1,0,0,low
Tamworth,1,Monday,6,1,0,0,low
Tamworth,1,Monday,8,1,0,0,low
Tamworth,1,Monday,10,1,0,1,low
Tamworth,1,Monday,12,1,0,0,low
Tamworth,1,Monday,14,4,0,2,low
Tamworth,1,Monday,16,1,0,1,low
Tamworth,1,Monday,18,2,0,0,low
Tamworth,1,Saturday,0,2,0,0,low
Tamworth,1,Saturday,2,1,0,0,low
Tamworth,1,Saturday,6,1,0,0,low
Tamworth,1,Saturday,8,1,0,1,low
Tamworth,1,Saturday,12,2,0,1,low
Tamworth,1,Saturday,14,3,0,0,low
Tamworth,1,Saturday,16,2,0,2,low
Tamworth,1,Saturday,18,1,0,0,low
Tamworth,1,Saturday,20,1,0,1,low
Tamworth,1,Saturday,22,2,0,1,low
Tamworth,1,Sunday,2,1,0,1,low
Tamworth,1,Sunday,4,1,0,1,low
Tamworth,1,Sunday,6,2,0,0,low
Tamworth,1,Sunday,8,2,0,0,low
Tamworth,1,Sunday,10,1,0,0,low
Tamworth,1,Sunday,12,1,0,0,low
Tamworth,1,Sunday,16,2,0,0,low
Tamworth,1,Sunday,18,2,0,2,low
Tamworth,1,Sunday,22,3,0,1,low
Tamworth,1,Thursday,2,1,0,1,low
Tamworth,1,Thursday,6,1,0,0,low
Tamworth,1,Thursday,8,2,0,1,low
Tamworth,1,Thursday,10,3,0,0,low
Tamworth,1,Thursday,12,2,0,2,low
Tamworth,1,Thursday,14,2,0,0,low
Tamworth,1,Thursday,16,1,0,0,low
Tamworth,1,Thursday,18,4,0,2,low
Tamworth,1,Thursday,22,1,0,1,low
Tamworth,1,Tuesday,2,1,0,0,low
Tamworth,1,Tuesday,4,1,0,0,low
Tamworth,1,Tuesday,6,2,0,0,low
Tamworth,1,Tuesday,8,1,0,0,low
Tamworth,1,Tuesday,12,1,0,0,low
Tamworth,1,Tuesday,14,4,0,0,low
Tamworth,1,Tuesday,16,2,0,1,low
Tamworth,1,Tuesday,18,3,0,0,low
Tamworth,1,Tuesday,22,3,0,1,low
Tamworth,1,Wednesday,4,1,0,1,low
Tamworth,1,Wednesday,12,4,0,3,low
Tamworth,1,Wednesday,14,2,0,0,low
Tamworth,1,Wednesday,16,1,0,0,low
Tamworth,1,Wednesday,22,2,0,1,low
Tamworth,2,Friday,2,1,0,1,low
Tamworth,2,Friday,6,3,0,0,low
Tamworth,2,Friday,8,3,0,0,low
Tamworth,2,Friday,10,3,0,0,low
Tamworth,2,Friday,12,4,0,1,low
Tamworth,2,Friday,14,4,0,1,low
Tamworth,2,Friday,16,2,0,1,low
Tamworth,2,Friday,18,1,0,0,low
Tamworth,2,Friday,22,2,0,0,low
Tamworth,2,Monday,0,1,0,0,low
Tamworth,2,Monday,4,1,0,0,low
Tamworth,2,Monday,6,1,0,0,low
Tamworth,2,Monday,8,2,0,0,low
Tamworth,2,Monday,12,3,1,1,low
Tamworth,2,Monday,14,3,0,1,low
Tamworth,2,Monday,16,1,0,1,low
Tamworth,2,Monday,18,1,0,1,low
Tamworth,2,Saturday,0,1,0,0,low
Tamworth,2,Saturday,6,3,0,2,low
Tamworth,2,Saturday,10,1,0,0,low
Tamworth,2,Saturday,12,2,1,0,low
Tamworth,2,Saturday,14,3,0,0,low
Tamworth,2,Saturday,16,3,0,1,low
Tamworth,2,Saturday,18,2,0,1,low
Tamworth,2,Saturday,20,2,0,1,low
Tamworth,2,Saturday,22,1,0,0,low
Tamworth,2,Sunday,6,3,1,2,low
Tamworth,2,Sunday,8,3,0,0,low
Tamworth,2,Sunday,10,1,0,0,low
Tamworth,2,Sunday,12,3,1,2,low
Tamworth,2,Sunday,14,2,0,2,low
Tamworth,2,Sunday,16,2,0,0,low
Tamworth,2,Sunday,18,2,0,1,low
Tamworth,2,Sunday,20,2,0,0,low
Tamworth,2,Sunday,22,1,0,1,low
Tamworth,2,Thursday,0,1,0,0,low
Tamworth,2,Thursday,6,1,0,1,low
Tamworth,2,Thursday,8,2,0,1,low
Tamworth,2,Thursday,10,1,0,0,low
Tamworth,2,Thursday,12,3,0,2,low
Tamworth,2,Thursday,14,3,0,0,low
Tamworth,2,Thursday,16,1,0,0,low
Tamworth,2,Thursday,18,1,0,0,low
Tamworth,2,Thursday,22,2,0,0,low
Tamworth,2,Tuesday,0,1,0,0,low
Tamworth,2,Tuesday,6,2,0,1,low
Tamworth,2,Tuesday,8,1,0,1,low
Tamworth,2,Tuesday,12,1,0,0,low
Tamworth,2,Tuesday,16,2,0,0,low
Tamworth,2,Tuesday,18,1,1,1,low
Tamworth,2,Tuesday,20,2,0,0,low
Tamworth,2,Tuesday,22,1,0,0,low
Tamworth,2,Wednesday,0,1,0,0,low
Tamworth,2,Wednesday,4,1,0,0,low
Tamworth,2,Wednesday,6,1,0,1,low
Tamworth,2,Wednesday,8,4,0,3,low
Tamworth,2,Wednesday,10,1,0,0,low
Tamworth,2,Wednesday,12,2,0,1,low
Tamworth,2,Wednesday,14,1,0,1,low
Tamworth,2,Wednesday,16,2,0,0,low
Tamworth,2,Wednesday,18,1,0,0,low
Tamworth,2,Wednesday,20,2,0,0,low
Tamworth,3,Friday,0,1,0,0,low
Tamworth,3,Friday,8,4,0,0,low
Tamworth,3,Friday,12,3,0,2,low
Tamworth,3,Friday,14,4,0,1,low
Tamworth,3,Friday,16,1,0,0,low
Tamworth,3,Friday,18,3,1,1,low
Tamworth,3,Friday,20,2,0,0,low
Tamworth,3,Friday,22,1,0,0,low
Tamworth,3,Monday,2,1,0,0,low
Tamworth,3,Monday,4,1,0,0,low
Tamworth,3,Monday,6,3,0,1,low
Tamworth,3,Monday,8,4,0,0,low
Tamworth,3,Monday,10,3,1,1,low
Tamworth,3,Monday,12,4,0,0,low
Tamworth,3,Monday,14,4,0,2,low
Tamworth,3,Monday,16,2,0,1,low
Tamworth,3,Monday,18,1,0,1,low
Tamworth,3,Monday,22,3,0,1,low
Tamworth,3,Saturday,0,3,0,1,low
Tamworth,3,Saturday,4,1,0,0,low
Tamworth,3,Saturday,6,3,1,0,low
Tamworth,3,Saturday,8,3,0,0,low
Tamworth,3,Saturday,10,3,0,1,low
Tamworth,3,Saturday,12,3,0,3,low
Tamworth,3,Saturday,16,1,0,0,low
Tamworth,3,Saturday,18,2,0,1,low
Tamworth,3,Saturday,20,1,0,0,low
Tamworth,3,Saturday,22,1,0,1,low
Tamworth,3,Sunday,0,3,0,1,low
Tamworth,3,Sunday,2,1,0,0,low
Tamworth,3,Sunday,4,2,0,0,low
Tamworth,3,Sunday,8,2,0,1,low
Tamworth,3,Sunday,10,3,0,2,low
Tamworth,3,Sunday,12,5,1,2,low
Tamworth,3,Sunday,14,2,1,1,low
Tamworth,3,Sunday,16,3,0,0,low
Tamworth,3,Sunday,18,4,0,0,low
Tamworth,3,Sunday,22,2,0,1,low
Tamworth,3,Thursday,2,1,0,0,low
Tamworth,3,Thursday,4,1,0,0,low
Tamworth,3,Thursday,8,2,0,0,low
Tamworth,3,Thursday,10,1,0,1,low
Tamworth,3,Thursday,12,1,1,1,low
Tamworth,3,Thursday,14,7,0,1,medium
Tamworth,3,Thursday,16,9,0,1,medium
Tamworth,3,Thursday,18,2,0,1,low
Tamworth,3,Thursday,22,3,0,2,low
Tamworth,3,Tuesday,6,2,0,1,low
Tamworth,3,Tuesday,8,4,0,1,low
Tamworth,3,Tuesday,14,2,0,1,low
Tamworth,3,Tuesday,16,2,0,0,low
Tamworth,3,Tuesday,18,2,0,1,low
Tamworth,3,Tuesday,20,2,0,1,low
Tamworth,3,Wednesday,0,1,1,1,low
Tamworth,3,Wednesday,4,3,1,0,low
Tamworth,3,Wednesday,6,1,0,0,low
Tamworth,3,Wednesday,8,4,0,0,low
Tamworth,3,Wednesday,10,1,0,0,low
Tamworth,3,Wednesday,12,2,0,0,low
Tamworth,3,Wednesday,14,3,0,0,low
Tamworth,3,Wednesday,16,2,0,1,low
Tamworth,3,Wednesday,18,2,0,1,low
Tamworth,3,Wednesday,20,2,0,2,low
