datetime,location,pedestrian_count_sum,pedestrian_count_mean,pedestrian_sensor_count
2020-12-12 04:00:00,Sydney CBD,6870,1717.5,4
2020-12-12 05:00:00,Sydney CBD,4693,1173.25,4
2020-12-12 06:00:00,Sydney CBD,2875,718.75,4
2020-12-12 07:00:00,Sydney CBD,2127,531.75,4
2020-12-12 08:00:00,Sydney CBD,1791,447.75,4
2020-12-12 09:00:00,Sydney CBD,1163,290.75,4
2020-12-12 10:00:00,Sydney CBD,659,164.75,4
2020-12-12 11:00:00,Sydney CBD,1943,485.75,4
2020-12-12 12:00:00,Sydney CBD,1263,315.75,4
2020-12-12 13:00:00,Sydney CBD,1196,299.0,4
2020-12-12 14:00:00,Sydney CBD,681,170.25,4
2020-12-12 15:00:00,Sydney CBD,314,78.5,4
2020-12-12 16:00:00,Sydney CBD,280,70.0,4
2020-12-12 17:00:00,Sydney CBD,536,134.0,4
2020-12-12 18:00:00,Sydney CBD,774,193.5,4
2020-12-12 19:00:00,Sydney CBD,1228,307.0,4
2020-12-12 20:00:00,Sydney CBD,2055,513.75,4
2020-12-12 21:00:00,Sydney CBD,2934,733.5,4
2020-12-12 22:00:00,Sydney CBD,3980,995.0,4
2020-12-12 23:00:00,Sydney CBD,4350,1087.5,4
2020-12-13 00:00:00,Sydney CBD,4914,1228.5,4
2020-12-13 01:00:00,Sydney CBD,4908,1227.0,4
2020-12-13 02:00:00,Sydney CBD,4946,1236.5,4
2020-12-13 03:00:00,Sydney CBD,4705,1176.25,4
2020-12-13 04:00:00,Sydney CBD,4421,1105.25,4
2020-12-13 05:00:00,Sydney CBD,4016,1004.0,4
2020-12-13 06:00:00,Sydney CBD,3610,902.5,4
2020-12-13 07:00:00,Sydney CBD,2518,629.5,4
2020-12-13 08:00:00,Sydney CBD,2616,654.0,4
2020-12-13 09:00:00,Sydney CBD,2534,633.5,4
2020-12-13 10:00:00,Sydney CBD,2311,577.75,4
2020-12-13 11:00:00,Sydney CBD,1751,437.75,4
2020-12-13 12:00:00,Sydney CBD,1257,314.25,4
2020-12-13 13:00:00,Sydney CBD,1010,252.5,4
2020-12-13 14:00:00,Sydney CBD,789,197.25,4
2020-12-13 15:00:00,Sydney CBD,429,107.25,4
2020-12-13 16:00:00,Sydney CBD,242,60.5,4
2020-12-13 17:00:00,Sydney CBD,339,84.75,4
2020-12-13 18:00:00,Sydney CBD,513,128.25,4
2020-12-13 19:00:00,Sydney CBD,807,201.75,4
2020-12-13 20:00:00,Sydney CBD,1609,402.25,4
2020-12-13 21:00:00,Sydney CBD,2677,669.25,4
2020-12-13 22:00:00,Sydney CBD,3242,810.5,4
2020-12-13 23:00:00,Sydney CBD,4032,1008.0,4
2020-12-14 00:00:00,Sydney CBD,4167,1041.75,4
2020-12-14 01:00:00,Sydney CBD,4183,1045.75,4
2020-12-14 02:00:00,Sydney CBD,4238,1059.5,4
2020-12-14 03:00:00,Sydney CBD,3812,953.0,4
2020-12-14 04:00:00,Sydney CBD,3475,868.75,4
2020-12-14 05:00:00,Sydney CBD,2608,652.0,4
2020-12-14 06:00:00,Sydney CBD,1859,464.75,4
2020-12-14 07:00:00,Sydney CBD,1641,410.25,4
2020-12-14 08:00:00,Sydney CBD,1502,375.5,4
2020-12-14 09:00:00,Sydney CBD,1051,262.75,4
2020-12-14 10:00:00,Sydney CBD,431,107.75,4
2020-12-14 11:00:00,Sydney CBD,391,97.75,4
2020-12-14 12:00:00,Sydney CBD,350,87.5,4
2020-12-14 13:00:00,Sydney CBD,266,66.5,4
2020-12-14 14:00:00,Sydney CBD,323,80.75,4
2020-12-14 15:00:00,Sydney CBD,249,62.25,4
2020-12-14 16:00:00,Sydney CBD,479,119.75,4
2020-12-14 17:00:00,Sydney CBD,1319,329.75,4
2020-12-14 18:00:00,Sydney CBD,2658,664.5,4
2020-12-14 19:00:00,Sydney CBD,5112,1278.0,4
2020-12-14 20:00:00,Sydney CBD,3468,867.0,4
2020-12-14 21:00:00,Sydney CBD,3194,798.5,4
2020-12-14 22:00:00,Sydney CBD,3813,953.25,4
2020-12-14 23:00:00,Sydney CBD,6029,1507.25,4
2020-12-15 00:00:00,Sydney CBD,5683,1420.75,4
2020-12-15 01:00:00,Sydney CBD,4759,1189.75,4
2020-12-15 02:00:00,Sydney CBD,4834,1208.5,4
2020-12-15 03:00:00,Sydney CBD,5208,1302.0,4
2020-12-15 04:00:00,Sydney CBD,6551,1637.75,4
2020-12-15 05:00:00,Sydney CBD,4569,1142.25,4
2020-12-15 06:00:00,Sydney CBD,2747,686.75,4
2020-12-15 07:00:00,Sydney CBD,1833,458.25,4
2020-12-15 08:00:00,Sydney CBD,1371,342.75,4
2020-12-15 09:00:00,Sydney CBD,953,238.25,4
2020-12-15 10:00:00,Sydney CBD,502,125.5,4
2020-12-15 11:00:00,Sydney CBD,294,73.5,4
2020-12-15 12:00:00,Sydney CBD,278,69.5,4
2020-12-15 13:00:00,Sydney CBD,236,59.0,4
2020-12-15 14:00:00,Sydney CBD,122,30.5,4
2020-12-15 15:00:00,Sydney CBD,127,31.75,4
2020-12-15 16:00:00,Sydney CBD,349,87.25,4
2020-12-15 17:00:00,Sydney CBD,1222,305.5,4
2020-12-15 18:00:00,Sydney CBD,2685,671.25,4
2020-12-15 19:00:00,Sydney CBD,4853,1213.25,4
2020-12-15 20:00:00,Sydney CBD,3370,842.5,4
2020-12-15 21:00:00,Sydney CBD,3144,786.0,4
2020-12-15 22:00:00,Sydney CBD,4052,1013.0,4
2020-12-15 23:00:00,Sydney CBD,6564,1641.0,4
2020-12-16 00:00:00,Sydney CBD,6661,1665.25,4
2020-12-16 01:00:00,Sydney CBD,5364,1341.0,4
2020-12-16 02:00:00,Sydney CBD,5215,1303.75,4
2020-12-16 03:00:00,Sydney CBD,5639,1409.75,4
2020-12-16 04:00:00,Sydney CBD,7596,1899.0,4
2020-12-16 05:00:00,Sydney CBD,5342,1335.5,4
2020-12-16 06:00:00,Sydney CBD,2839,709.75,4
2020-12-16 07:00:00,Sydney CBD,1827,456.75,4
2020-12-16 08:00:00,Sydney CBD,1532,383.0,4
2020-12-16 09:00:00,Sydney CBD,1109,277.25,4
2020-12-16 10:00:00,Sydney CBD,732,183.0,4
2020-12-16 11:00:00,Sydney CBD,384,96.0,4
2020-12-16 12:00:00,Sydney CBD,285,71.25,4
2020-12-16 13:00:00,Sydney CBD,210,52.5,4
2020-12-16 14:00:00,Sydney CBD,236,59.0,4
2020-12-16 15:00:00,Sydney CBD,151,37.75,4
2020-12-16 16:00:00,Sydney CBD,491,122.75,4
2020-12-16 17:00:00,Sydney CBD,1283,320.75,4
2020-12-16 18:00:00,Sydney CBD,2811,702.75,4
2020-12-16 19:00:00,Sydney CBD,5260,1315.0,4
2020-12-16 20:00:00,Sydney CBD,4151,1037.75,4
2020-12-16 21:00:00,Sydney CBD,4015,1003.75,4
2020-12-16 22:00:00,Sydney CBD,4868,1217.0,4
2020-12-16 23:00:00,Sydney CBD,7190,1797.5,4
2020-12-17 00:00:00,Sydney CBD,7024,1756.0,4
2020-12-17 01:00:00,Sydney CBD,5975,1493.75,4
2020-12-17 02:00:00,Sydney CBD,5755,1438.75,4
2020-12-17 03:00:00,Sydney CBD,6354,1588.5,4
2020-12-17 04:00:00,Sydney CBD,7912,1978.0,4
2020-12-17 05:00:00,Sydney CBD,5808,1452.0,4
2020-12-17 06:00:00,Sydney CBD,3505,876.25,4
2020-12-17 07:00:00,Sydney CBD,2691,672.75,4
2020-12-17 08:00:00,Sydney CBD,2279,569.75,4
2020-12-17 09:00:00,Sydney CBD,1829,457.25,4
2020-12-17 10:00:00,Sydney CBD,1247,311.75,4
2020-12-17 11:00:00,Sydney CBD,621,155.25,4
2020-12-17 12:00:00,Sydney CBD,515,128.75,4
2020-12-17 13:00:00,Sydney CBD,328,82.0,4
2020-12-17 14:00:00,Sydney CBD,227,56.75,4
2020-12-17 15:00:00,Sydney CBD,219,54.75,4
2020-12-17 16:00:00,Sydney CBD,505,126.25,4
2020-12-17 17:00:00,Sydney CBD,1472,368.0,4
2020-12-17 18:00:00,Sydney CBD,3080,770.0,4
2020-12-17 19:00:00,Sydney CBD,6127,1531.75,4
2020-12-17 20:00:00,Sydney CBD,4708,1177.0,4
2020-12-17 21:00:00,Sydney CBD,4623,1155.75,4
2020-12-17 22:00:00,Sydney CBD,5470,1367.5,4
2020-12-17 23:00:00,Sydney CBD,8166,2041.5,4
2020-12-18 00:00:00,Sydney CBD,7228,1807.0,4
2020-12-18 01:00:00,Sydney CBD,5964,1491.0,4
2020-12-18 02:00:00,Sydney CBD,6258,1564.5,4
2020-12-18 03:00:00,Sydney CBD,6550,1637.5,4
2020-12-18 04:00:00,Sydney CBD,8407,2101.75,4
2020-12-18 05:00:00,Sydney CBD,6679,1669.75,4
2020-12-18 06:00:00,Sydney CBD,4518,1129.5,4
2020-12-18 07:00:00,Sydney CBD,3540,885.0,4
2020-12-18 08:00:00,Sydney CBD,3440,860.0,4
2020-12-18 09:00:00,Sydney CBD,2705,676.25,4
2020-12-18 10:00:00,Sydney CBD,1643,410.75,4
2020-12-18 11:00:00,Sydney CBD,879,219.75,4
2020-12-18 12:00:00,Sydney CBD,724,181.0,4
2020-12-18 13:00:00,Sydney CBD,420,105.0,4
2020-12-18 14:00:00,Sydney CBD,353,88.25,4
2020-12-18 15:00:00,Sydney CBD,234,58.5,4
2020-12-18 16:00:00,Sydney CBD,513,128.25,4
2020-12-18 17:00:00,Sydney CBD,1343,335.75,4
2020-12-18 18:00:00,Sydney CBD,2650,662.5,4
2020-12-18 19:00:00,Sydney CBD,4909,1227.25,4
2020-12-18 20:00:00,Sydney CBD,3961,990.25,4
2020-12-18 21:00:00,Sydney CBD,4067,1016.75,4
2020-12-18 22:00:00,Sydney CBD,4281,1070.25,4
2020-12-18 23:00:00,Sydney CBD,6260,1565.0,4
2020-12-19 00:00:00,Sydney CBD,6095,1523.75,4
2020-12-19 01:00:00,Sydney CBD,5248,1312.0,4
2020-12-19 02:00:00,Sydney CBD,5502,1375.5,4
2020-12-19 03:00:00,Sydney CBD,5786,1446.5,4
2020-12-19 04:00:00,Sydney CBD,6517,1629.25,4
2020-12-19 05:00:00,Sydney CBD,5340,1335.0,4
2020-12-19 06:00:00,Sydney CBD,3615,903.75,4
2020-12-19 07:00:00,Sydney CBD,3173,793.25,4
2020-12-19 08:00:00,Sydney CBD,3056,764.0,4
2020-12-19 09:00:00,Sydney CBD,2658,664.5,4
2020-12-19 10:00:00,Sydney CBD,1998,499.5,4
2020-12-19 11:00:00,Sydney CBD,1368,342.0,4
2020-12-19 12:00:00,Sydney CBD,989,247.25,4
2020-12-19 13:00:00,Sydney CBD,935,233.75,4
2020-12-19 14:00:00,Sydney CBD,599,149.75,4
2020-12-19 15:00:00,Sydney CBD,331,82.75,4
2020-12-19 16:00:00,Sydney CBD,239,59.75,4
2020-12-19 17:00:00,Sydney CBD,589,147.25,4
2020-12-19 18:00:00,Sydney CBD,757,189.25,4
2020-12-19 19:00:00,Sydney CBD,1307,326.75,4
2020-12-19 20:00:00,Sydney CBD,1861,465.25,4
2020-12-19 21:00:00,Sydney CBD,2778,694.5,4
2020-12-19 22:00:00,Sydney CBD,3364,841.0,4
2020-12-19 23:00:00,Sydney CBD,3439,859.75,4
2020-12-20 00:00:00,Sydney CBD,3615,903.75,4
2020-12-20 01:00:00,Sydney CBD,3450,862.5,4
2020-12-20 02:00:00,Sydney CBD,3873,968.25,4
2020-12-20 03:00:00,Sydney CBD,3790,947.5,4
2020-12-20 04:00:00,Sydney CBD,3118,779.5,4
2020-12-20 05:00:00,Sydney CBD,2513,628.25,4
2020-12-20 06:00:00,Sydney CBD,2362,590.5,4
2020-12-20 07:00:00,Sydney CBD,2080,520.0,4
2020-12-20 08:00:00,Sydney CBD,1955,488.75,4
2020-12-20 09:00:00,Sydney CBD,1847,461.75,4
2020-12-20 10:00:00,Sydney CBD,1446,361.5,4
2020-12-20 11:00:00,Sydney CBD,1255,313.75,4
2020-12-20 12:00:00,Sydney CBD,867,216.75,4
2020-12-20 13:00:00,Sydney CBD,725,181.25,4
2020-12-20 14:00:00,Sydney CBD,568,142.0,4
2020-12-20 15:00:00,Sydney CBD,312,78.0,4
2020-12-20 16:00:00,Sydney CBD,179,44.75,4
2020-12-20 17:00:00,Sydney CBD,297,74.25,4
2020-12-20 18:00:00,Sydney CBD,498,124.5,4
2020-12-20 19:00:00,Sydney CBD,642,160.5,4
2020-12-20 20:00:00,Sydney CBD,1158,289.5,4
2020-12-20 21:00:00,Sydney CBD,1706,426.5,4
2020-12-20 22:00:00,Sydney CBD,2329,582.25,4
2020-12-20 23:00:00,Sydney CBD,2878,719.5,4
2020-12-21 00:00:00,Sydney CBD,3027,756.75,4
2020-12-21 01:00:00,Sydney CBD,3143,785.75,4
2020-12-21 02:00:00,Sydney CBD,3193,798.25,4
2020-12-21 03:00:00,Sydney CBD,2901,725.25,4
2020-12-21 04:00:00,Sydney CBD,2570,642.5,4
2020-12-21 05:00:00,Sydney CBD,2010,502.5,4
2020-12-21 06:00:00,Sydney CBD,1611,402.75,4
2020-12-21 07:00:00,Sydney CBD,1476,369.0,4
2020-12-21 08:00:00,Sydney CBD,1190,297.5,4
2020-12-21 09:00:00,Sydney CBD,899,224.75,4
2020-12-21 10:00:00,Sydney CBD,492,123.0,4
2020-12-21 11:00:00,Sydney CBD,352,88.0,4
2020-12-21 12:00:00,Sydney CBD,410,102.5,4
2020-12-21 13:00:00,Sydney CBD,307,76.75,4
2020-12-21 14:00:00,Sydney CBD,252,63.0,4
2020-12-21 15:00:00,Sydney CBD,229,57.25,4
2020-12-21 16:00:00,Sydney CBD,508,127.0,4
2020-12-21 17:00:00,Sydney CBD,1042,260.5,4
2020-12-21 18:00:00,Sydney CBD,1900,475.0,4
2020-12-21 19:00:00,Sydney CBD,2980,745.0,4
2020-12-21 20:00:00,Sydney CBD,2751,687.75,4
2020-12-21 21:00:00,Sydney CBD,2737,684.25,4
2020-12-21 22:00:00,Sydney CBD,3378,844.5,4
2020-12-21 23:00:00,Sydney CBD,4171,1042.75,4
2020-12-22 00:00:00,Sydney CBD,4202,1050.5,4
2020-12-22 01:00:00,Sydney CBD,3218,804.5,4
2020-12-22 02:00:00,Sydney CBD,3135,783.75,4
2020-12-22 03:00:00,Sydney CBD,3240,810.0,4
2020-12-22 04:00:00,Sydney CBD,3114,778.5,4
2020-12-22 05:00:00,Sydney CBD,2023,505.75,4
2020-12-22 06:00:00,Sydney CBD,1263,315.75,4
2020-12-22 07:00:00,Sydney CBD,817,204.25,4
2020-12-22 08:00:00,Sydney CBD,599,149.75,4
2020-12-22 09:00:00,Sydney CBD,490,122.5,4
2020-12-22 10:00:00,Sydney CBD,249,62.25,4
2020-12-22 11:00:00,Sydney CBD,198,49.5,4
2020-12-22 12:00:00,Sydney CBD,265,66.25,4
2020-12-22 13:00:00,Sydney CBD,158,39.5,4
2020-12-22 14:00:00,Sydney CBD,142,35.5,4
2020-12-22 15:00:00,Sydney CBD,122,30.5,4
2020-12-22 16:00:00,Sydney CBD,336,84.0,4
2020-12-22 17:00:00,Sydney CBD,920,230.0,4
2020-12-22 18:00:00,Sydney CBD,1617,404.25,4
2020-12-22 19:00:00,Sydney CBD,2651,662.75,4
2020-12-22 20:00:00,Sydney CBD,2576,644.0,4
2020-12-22 21:00:00,Sydney CBD,2753,688.25,4
2020-12-22 22:00:00,Sydney CBD,3366,841.5,4
2020-12-22 23:00:00,Sydney CBD,4085,1021.25,4
2020-12-23 00:00:00,Sydney CBD,4485,1121.25,4
2020-12-23 01:00:00,Sydney CBD,4201,1050.25,4
2020-12-23 02:00:00,Sydney CBD,4235,1058.75,4
2020-12-23 03:00:00,Sydney CBD,4114,1028.5,4
2020-12-23 04:00:00,Sydney CBD,4169,1042.25,4
2020-12-23 05:00:00,Sydney CBD,3231,807.75,4
2020-12-23 06:00:00,Sydney CBD,2076,519.0,4
2020-12-23 07:00:00,Sydney CBD,1784,446.0,4
2020-12-23 08:00:00,Sydney CBD,1615,403.75,4
2020-12-23 09:00:00,Sydney CBD,1172,293.0,4
2020-12-23 10:00:00,Sydney CBD,649,162.25,4
2020-12-23 11:00:00,Sydney CBD,357,89.25,4
2020-12-23 12:00:00,Sydney CBD,307,76.75,4
2020-12-23 13:00:00,Sydney CBD,277,69.25,4
2020-12-23 14:00:00,Sydney CBD,246,61.5,4
2020-12-23 15:00:00,Sydney CBD,170,42.5,4
2020-12-23 16:00:00,Sydney CBD,484,121.0,4
2020-12-23 17:00:00,Sydney CBD,915,228.75,4
2020-12-23 18:00:00,Sydney CBD,1485,371.25,4
2020-12-23 19:00:00,Sydney CBD,2379,594.75,4
2020-12-23 20:00:00,Sydney CBD,2559,639.75,4
2020-12-23 21:00:00,Sydney CBD,2712,678.0,4
2020-12-23 22:00:00,Sydney CBD,3362,840.5,4
2020-12-23 23:00:00,Sydney CBD,4143,1035.75,4
2020-12-24 00:00:00,Sydney CBD,4549,1137.25,4
2020-12-24 01:00:00,Sydney CBD,4204,1051.0,4
2020-12-24 02:00:00,Sydney CBD,4116,1029.0,4
2020-12-24 03:00:00,Sydney CBD,3924,981.0,4
2020-12-24 04:00:00,Sydney CBD,4251,1062.75,4
2020-12-24 05:00:00,Sydney CBD,3211,802.75,4
2020-12-24 06:00:00,Sydney CBD,2361,590.25,4
2020-12-24 07:00:00,Sydney CBD,2181,545.25,4
2020-12-24 08:00:00,Sydney CBD,2012,503.0,4
2020-12-24 09:00:00,Sydney CBD,1512,378.0,4
2020-12-24 10:00:00,Sydney CBD,954,238.5,4
2020-12-24 11:00:00,Sydney CBD,405,101.25,4
2020-12-24 12:00:00,Sydney CBD,442,110.5,4
2020-12-24 13:00:00,Sydney CBD,393,98.25,4
2020-12-24 14:00:00,Sydney CBD,254,63.5,4
2020-12-24 15:00:00,Sydney CBD,217,54.25,4
2020-12-24 16:00:00,Sydney CBD,374,93.5,4
2020-12-24 17:00:00,Sydney CBD,632,158.0,4
2020-12-24 18:00:00,Sydney CBD,1188,297.0,4
2020-12-24 19:00:00,Sydney CBD,1717,429.25,4
2020-12-24 20:00:00,Sydney CBD,2110,527.5,4
2020-12-24 21:00:00,Sydney CBD,2424,606.0,4
2020-12-24 22:00:00,Sydney CBD,2963,740.75,4
2020-12-24 23:00:00,Sydney CBD,3379,844.75,4
2020-12-25 00:00:00,Sydney CBD,3556,889.0,4
2020-12-25 01:00:00,Sydney CBD,3544,886.0,4
2020-12-25 02:00:00,Sydney CBD,3531,882.75,4
2020-12-25 03:00:00,Sydney CBD,3204,801.0,4
2020-12-25 04:00:00,Sydney CBD,2944,736.0,4
2020-12-25 05:00:00,Sydney CBD,2640,660.0,4
2020-12-25 06:00:00,Sydney CBD,1950,487.5,4
2020-12-25 07:00:00,Sydney CBD,1924,481.0,4
2020-12-25 08:00:00,Sydney CBD,1736,434.0,4
2020-12-25 09:00:00,Sydney CBD,1407,351.75,4
2020-12-25 10:00:00,Sydney CBD,963,240.75,4
2020-12-25 11:00:00,Sydney CBD,607,151.75,4
2020-12-25 12:00:00,Sydney CBD,561,140.25,4
2020-12-25 13:00:00,Sydney CBD,464,116.0,4
2020-12-25 14:00:00,Sydney CBD,369,92.25,4
2020-12-25 15:00:00,Sydney CBD,182,45.5,4
2020-12-25 16:00:00,Sydney CBD,69,17.25,4
2020-12-25 17:00:00,Sydney CBD,184,46.0,4
2020-12-25 18:00:00,Sydney CBD,220,55.0,4
2020-12-25 19:00:00,Sydney CBD,259,64.75,4
2020-12-25 20:00:00,Sydney CBD,362,90.5,4
2020-12-25 21:00:00,Sydney CBD,601,150.25,4
2020-12-25 22:00:00,Sydney CBD,844,211.0,4
2020-12-25 23:00:00,Sydney CBD,884,221.0,4
2020-12-26 00:00:00,Sydney CBD,853,213.25,4
2020-12-26 01:00:00,Sydney CBD,869,217.25,4
2020-12-26 02:00:00,Sydney CBD,1050,262.5,4
2020-12-26 03:00:00,Sydney CBD,1035,258.75,4
2020-12-26 04:00:00,Sydney CBD,1073,268.25,4
2020-12-26 05:00:00,Sydney CBD,1002,250.5,4
2020-12-26 06:00:00,Sydney CBD,1105,276.25,4
2020-12-26 07:00:00,Sydney CBD,1164,291.0,4
2020-12-26 08:00:00,Sydney CBD,963,240.75,4
2020-12-26 09:00:00,Sydney CBD,710,177.5,4
2020-12-26 10:00:00,Sydney CBD,325,81.25,4
2020-12-26 11:00:00,Sydney CBD,203,50.75,4
2020-12-26 12:00:00,Sydney CBD,197,49.25,4
2020-12-26 13:00:00,Sydney CBD,156,39.0,4
2020-12-26 14:00:00,Sydney CBD,254,63.5,4
2020-12-26 15:00:00,Sydney CBD,148,37.0,4
2020-12-26 16:00:00,Sydney CBD,152,38.0,4
2020-12-26 17:00:00,Sydney CBD,425,106.25,4
2020-12-26 18:00:00,Sydney CBD,631,157.75,4
2020-12-26 19:00:00,Sydney CBD,910,227.5,4
2020-12-26 20:00:00,Sydney CBD,1379,344.75,4
2020-12-26 21:00:00,Sydney CBD,2056,514.0,4
2020-12-26 22:00:00,Sydney CBD,2660,665.0,4
2020-12-26 23:00:00,Sydney CBD,3286,821.5,4
2020-12-27 00:00:00,Sydney CBD,3647,911.75,4
2020-12-27 01:00:00,Sydney CBD,4065,1016.25,4
2020-12-27 02:00:00,Sydney CBD,3903,975.75,4
2020-12-27 03:00:00,Sydney CBD,3820,955.0,4
2020-12-27 04:00:00,Sydney CBD,3194,798.5,4
2020-12-27 05:00:00,Sydney CBD,2542,635.5,4
2020-12-27 06:00:00,Sydney CBD,2079,519.75,4
2020-12-27 07:00:00,Sydney CBD,1381,345.25,4
2020-12-27 08:00:00,Sydney CBD,782,195.5,4
2020-12-27 09:00:00,Sydney CBD,647,161.75,4
2020-12-27 10:00:00,Sydney CBD,472,118.0,4
2020-12-27 11:00:00,Sydney CBD,340,85.0,4
2020-12-27 12:00:00,Sydney CBD,356,89.0,4
2020-12-27 13:00:00,Sydney CBD,373,93.25,4
2020-12-27 14:00:00,Sydney CBD,235,58.75,4
2020-12-27 15:00:00,Sydney CBD,173,43.25,4
2020-12-27 16:00:00,Sydney CBD,163,40.75,4
2020-12-27 17:00:00,Sydney CBD,279,69.75,4
2020-12-27 18:00:00,Sydney CBD,351,87.75,4
2020-12-27 19:00:00,Sydney CBD,633,158.25,4
2020-12-27 20:00:00,Sydney CBD,1125,281.25,4
2020-12-27 21:00:00,Sydney CBD,1604,401.0,4
2020-12-27 22:00:00,Sydney CBD,2030,507.5,4
2020-12-27 23:00:00,Sydney CBD,2388,597.0,4
2020-12-28 00:00:00,Sydney CBD,2523,630.75,4
2020-12-28 01:00:00,Sydney CBD,2695,673.75,4
2020-12-28 02:00:00,Sydney CBD,2750,687.5,4
2020-12-28 03:00:00,Sydney CBD,2686,671.5,4
2020-12-28 04:00:00,Sydney CBD,2498,624.5,4
2020-12-28 05:00:00,Sydney CBD,2026,506.5,4
2020-12-28 06:00:00,Sydney CBD,1646,411.5,4
2020-12-28 07:00:00,Sydney CBD,1206,301.5,4
2020-12-28 08:00:00,Sydney CBD,1121,280.25,4
2020-12-28 09:00:00,Sydney CBD,884,221.0,4
2020-12-28 10:00:00,Sydney CBD,627,156.75,4
2020-12-28 11:00:00,Sydney CBD,445,111.25,4
2020-12-28 12:00:00,Sydney CBD,403,100.75,4
2020-12-28 13:00:00,Sydney CBD,346,86.5,4
2020-12-28 14:00:00,Sydney CBD,288,72.0,4
2020-12-28 15:00:00,Sydney CBD,232,58.0,4
2020-12-28 16:00:00,Sydney CBD,202,50.5,4
2020-12-28 17:00:00,Sydney CBD,276,69.0,4
2020-12-28 18:00:00,Sydney CBD,449,112.25,4
2020-12-28 19:00:00,Sydney CBD,625,156.25,4
2020-12-28 20:00:00,Sydney CBD,1229,307.25,4
2020-12-28 21:00:00,Sydney CBD,1653,413.25,4
2020-12-28 22:00:00,Sydney CBD,2276,569.0,4
2020-12-28 23:00:00,Sydney CBD,2677,669.25,4
2020-12-29 00:00:00,Sydney CBD,2880,720.0,4
2020-12-29 01:00:00,Sydney CBD,2883,720.75,4
2020-12-29 02:00:00,Sydney CBD,3019,754.75,4
2020-12-29 03:00:00,Sydney CBD,2840,710.0,4
2020-12-29 04:00:00,Sydney CBD,2240,560.0,4
2020-12-29 05:00:00,Sydney CBD,1459,364.75,4
2020-12-29 06:00:00,Sydney CBD,975,243.75,4
2020-12-29 07:00:00,Sydney CBD,665,166.25,4
2020-12-29 08:00:00,Sydney CBD,538,134.5,4
2020-12-29 09:00:00,Sydney CBD,537,134.25,4
2020-12-29 10:00:00,Sydney CBD,427,106.75,4
2020-12-29 11:00:00,Sydney CBD,250,62.5,4
2020-12-29 12:00:00,Sydney CBD,226,56.5,4
2020-12-29 13:00:00,Sydney CBD,269,67.25,4
2020-12-29 14:00:00,Sydney CBD,177,44.25,4
2020-12-29 15:00:00,Sydney CBD,195,48.75,4
2020-12-29 16:00:00,Sydney CBD,273,68.25,4
2020-12-29 17:00:00,Sydney CBD,581,145.25,4
2020-12-29 18:00:00,Sydney CBD,635,158.75,4
2020-12-29 19:00:00,Sydney CBD,865,216.25,4
2020-12-29 20:00:00,Sydney CBD,1490,372.5,4
2020-12-29 21:00:00,Sydney CBD,1752,438.0,4
2020-12-29 22:00:00,Sydney CBD,2370,592.5,4
2020-12-29 23:00:00,Sydney CBD,2958,739.5,4
2020-12-30 00:00:00,Sydney CBD,3123,780.75,4
2020-12-30 01:00:00,Sydney CBD,3192,798.0,4
2020-12-30 02:00:00,Sydney CBD,3187,796.75,4
2020-12-30 03:00:00,Sydney CBD,2988,747.0,4
2020-12-30 04:00:00,Sydney CBD,2983,745.75,4
2020-12-30 05:00:00,Sydney CBD,2197,549.25,4
2020-12-30 06:00:00,Sydney CBD,1457,364.25,4
2020-12-30 07:00:00,Sydney CBD,679,169.75,4
2020-12-30 08:00:00,Sydney CBD,627,156.75,4
2020-12-30 09:00:00,Sydney CBD,543,135.75,4
2020-12-30 10:00:00,Sydney CBD,333,83.25,4
2020-12-30 11:00:00,Sydney CBD,210,52.5,4
2020-12-30 12:00:00,Sydney CBD,188,47.0,4
2020-12-30 13:00:00,Sydney CBD,243,60.75,4
2020-12-30 14:00:00,Sydney CBD,245,61.25,4
2020-12-30 15:00:00,Sydney CBD,162,40.5,4
2020-12-30 16:00:00,Sydney CBD,229,57.25,4
2020-12-30 17:00:00,Sydney CBD,476,119.0,4
2020-12-30 18:00:00,Sydney CBD,733,183.25,4
2020-12-30 19:00:00,Sydney CBD,1119,279.75,4
2020-12-30 20:00:00,Sydney CBD,1598,399.5,4
2020-12-30 21:00:00,Sydney CBD,2013,503.25,4
2020-12-30 22:00:00,Sydney CBD,2675,668.75,4
2020-12-30 23:00:00,Sydney CBD,2923,730.75,4
2020-12-31 00:00:00,Sydney CBD,3133,783.25,4
2020-12-31 01:00:00,Sydney CBD,3358,839.5,4
2020-12-31 02:00:00,Sydney CBD,3189,797.25,4
2020-12-31 03:00:00,Sydney CBD,3186,796.5,4
2020-12-31 04:00:00,Sydney CBD,2869,717.25,4
2020-12-31 05:00:00,Sydney CBD,2065,516.25,4
2020-12-31 06:00:00,Sydney CBD,1558,389.5,4
2020-12-31 07:00:00,Sydney CBD,1142,285.5,4
2020-12-31 08:00:00,Sydney CBD,955,238.75,4
2020-12-31 09:00:00,Sydney CBD,793,198.25,4
2020-12-31 10:00:00,Sydney CBD,567,141.75,4
2020-12-31 11:00:00,Sydney CBD,364,91.0,4
2020-12-31 12:00:00,Sydney CBD,249,62.25,4
2020-12-31 13:00:00,Sydney CBD,188,47.0,4
2020-12-31 14:00:00,Sydney CBD,186,46.5,4
2020-12-31 15:00:00,Sydney CBD,138,34.5,4
