event_id,name,date,time,status,venue,city,state,address,latitude,longitude,category,genre,sub_genre,min_price,max_price,url,source,year
17a8v0G61xGa-UZ,Chelmsford Stakes Day,2026-09-05,10:45:00,onsale,Royal Randwick Racecourse,Randwick,NSW,Alison Road,-33.908595,151.22896,Sports,Equestrian,Horse Racing,,,https://www.ticketmaster.com.au/chelmsford-stakes-day-randwick-05-09-2026/event/250064A88C261D80,ticketmaster,2026
1AvGZ_dGkMJRbnV,2026 NRL Telstra Premiership - Dragons v Eels,2026-09-06,14:00:00,onsale,WIN Stadium,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.4272334,150.90241326,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-dragons-v-wollongong-06-09-2026/event/1300643DE6BD8AB4,ticketmaster,2026
1AefZbzGkTulACf, 2026 NRL Telstra Premiership Penrith Panthers v Tigers (Round 27),2026-09-06,16:05:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-penrith-panthers-parramatta-06-09-2026/event/2500638FCDAC5394,ticketmaster,2026
17a8v0G65R_KcCj,2026 NRLW Telstra Premiership - Sydney Roosters v Bulldogs,2026-09-10,19:45:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrlw-telstra-premiership-sydney-roosters-sydney-10-09-2026/event/250064BBD94ED39C,ticketmaster,2026
17a8v0G61xGG-U5,Run to The Rose Day,2026-09-12,10:45:00,onsale,Rosehill Gardens Racecourse,Rosehill,NSW,James Ruse Dr,-33.822586,151.023369,Sports,Equestrian,Horse Racing,,,https://www.ticketmaster.com.au/run-to-the-rose-day-rosehill-12-09-2026/event/250064A88C321D8B,ticketmaster,2026
17a8v0G65Klr9hs,Monster Jam - Sydney,2026-10-10,18:00:00,offsale,Accor Stadium,Sydney Olympic Park,NSW,15 Edwin Flack Avenue,-33.848603,151.061717,Sports,Motorsports/Racing,Motorsports/Racing,,,https://www.ticketmaster.com.au/monster-jam-sydney-sydney-olympic-park-10-10-2026/event/250064B4EB7976F1,ticketmaster,2026
16PZkuNP0ZAGFAdG,RLWC26 - Men's: Australia v New Zealand,2026-10-15,20:05:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/rlwc26-mens-australia-v-new-zealand-sydney-15-10-2026/event/25006363964B742B,ticketmaster,2026
16PZkuNP0ZAGFAdC,RLWC26 - Men's: Samoa v France | Women's: Australia v Samoa,2026-10-16,17:45:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/rlwc26-mens-samoa-v-france-womens-parramatta-16-10-2026/event/25006363964B742D,ticketmaster,2026
1APZkodGkdkVdyS,The Flight Centre Series - Wallabies v All Blacks,2026-10-17,15:45:00,onsale,Accor Stadium,Sydney Olympic Park,NSW,15 Edwin Flack Avenue,-33.848603,151.061717,Sports,Rugby,Rugby Union,,,https://www.ticketmaster.com.au/the-flight-centre-series-wallabies-v-sydney-olympic-park-17-10-2026/event/25006443C6D03E73,ticketmaster,2026
15vGZbUCpj6fd,RLWC26 - Men's: Fiji v Cook Islands | Women's: New Zealand v Fiji,2026-10-18,13:50:00,onsale,McDonald Jones Stadium,Newcastle,NSW,294 Turton Rd,-32.916649,151.726257,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/rlwc26-mens-fiji-v-cook-islands-newcastle-18-10-2026/event/1300636396707503,ticketmaster,2026
16PZkuNP0ZAGFAd8,RLWC26 - Men's: Tonga v Lebanon | Women's: Samoa v Wales,2026-10-23,17:50:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/rlwc26-mens-tonga-v-lebanon-womens-parramatta-23-10-2026/event/25006363964B742F,ticketmaster,2026
1AKZk8PGkdk8U7L,Wheelchair Rugby League World Cup 2026 - Round 1 Pool A,2026-10-30,13:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/wheelchair-rugby-league-world-cup-2026-wollongong-30-10-2026/event/13006425C643611F,ticketmaster,2026
15vGZbUCpjEfp,RLWC26 - Men's: England v PNG | Women's: England v Samoa,2026-10-30,17:50:00,onsale,WIN Stadium,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.4272334,150.90241326,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/rlwc26-mens-england-v-png-womens-wollongong-30-10-2026/event/1300636396727516,ticketmaster,2026
1k7Yv0aMGA5B3eb,Wheelchair Rugby League World Cup 2026 - Round 1 Pool B,2026-10-31,15:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/wheelchair-rugby-league-world-cup-2026-wollongong-31-10-2026/event/130064277BE92098,ticketmaster,2026
16PZkuNP0ZAuFA7k,RLWC26 - M: Tonga v Samoa & Lebanon v France | W: Australia v Wales,2026-11-01,15:45:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/rlwc26-m-tonga-v-samoa-lebanon-parramatta-01-11-2026/event/25006363964C7435,ticketmaster,2026
1k7Yv0aMGA5Hwe0,Wheelchair Rugby League World Cup 2026 - Round 2 Pools A & B,2026-11-03,11:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/wheelchair-rugby-league-world-cup-2026-wollongong-03-11-2026/event/130064277BF320A4,ticketmaster,2026
1k7Yv0aMGA5XedZ,Wheelchair Rugby League World Cup 2026 - Round 3 Pools A & B,2026-11-06,11:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/wheelchair-rugby-league-world-cup-2026-wollongong-06-11-2026/event/130064277BF820C0,ticketmaster,2026
117YvNby_Sqov5,RLWC26 - Men's & Women's SEMI FINAL 1,2026-11-07,17:55:00,onsale,McDonald Jones Stadium,Newcastle,NSW,294 Turton Rd,-32.916649,151.726257,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/rlwc26-mens-womens-semi-final-1-newcastle-07-11-2026/event/130063639673751A,ticketmaster,2026
1AefZbUGksMr3b9,RLWC26 - Men's & Women's SEMI FINAL 2,2026-11-08,17:55:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/rlwc26-mens-womens-semi-final-2-sydney-08-11-2026/event/2500636C77792617,ticketmaster,2026
1k7Yv0aMGA5TedQ,Wheelchair Rugby League World Cup 2026 - Semi Final,2026-11-09,11:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/wheelchair-rugby-league-world-cup-2026-wollongong-09-11-2026/event/130064277BFC20DA,ticketmaster,2026
1k7Yv0aMGA5Twdr,Wheelchair Rugby League World Cup 2026 - Semi Final,2026-11-10,17:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/wheelchair-rugby-league-world-cup-2026-wollongong-10-11-2026/event/130064277BFF20DE,ticketmaster,2026
1k7Yv0aMGAGZwdN,Wheelchair Rugby League World Cup 2026 - Final,2026-11-12,11:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/wheelchair-rugby-league-world-cup-2026-wollongong-12-11-2026/event/130064277C0320E3,ticketmaster,2026
1k7Yv0aMGAGd3dy,Wheelchair Rugby League World Cup 2026 - Final,2026-11-13,17:00:00,onsale,WIN Entertainment Centre,Wollongong,NSW,Corner Of Crown & Harbour Streets,-34.42647834,150.90263958,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/wheelchair-rugby-league-world-cup-2026-wollongong-13-11-2026/event/130064277C0D20F9,ticketmaster,2026
